0.05058394698047167,0.000333333,35000.0,0.000316474683525,36864.417937172504,229.86570714182133,1.6861298798841562e-05,0.02500980501289177,0.02500980501289177,0.0003249038417625,0.0019249707460792548,10.917533423634453,3.5453425494056e-07,5.310719302502878,0.00034466174746381677,4.531805504032258e-07,1.0013157207550163,4404403.432046646,2740.101607448576,2876200.0885926825,18375.464628917198,2857824.6239637653
0.04817426671815696,0.000316474683525,36864.417937172504,0.0003012316803930184,38729.84071522113,267.5134373389805,1.5245935813677664e-05,0.02377428908351412,0.02377428908351412,0.0003088531819590092,0.002002601494084561,9.98884174076075,4.730124253935342e-07,4.135667664519043,0.0003996430640923046,4.0975814870918346e-07,1.0010258361072202,4401663.33,2546.289178800793,3024602.084717539,21385.024180878103,3003217.060536661
0.045315561222662996,0.0003012316803930184,38729.84071522113,0.00028758407788113233,40567.80572122704,313.587562112248,1.3650482655055478e-05,0.02266234714718938,0.02266234714718938,0.00029440787913707537,0.0020827788608703975,9.16692714432947,6.297944732258939e-07,3.2263244376055398,0.0004638838402458353,3.668710352657551e-07,1.0007911811428134,4399117.04,2377.1125861941714,3172034.598001957,25068.189715253106,3146966.4082867038
0.04207967649068191,0.00028758407788113233,40567.80572122704,0.0002754854157246731,42349.446954607374,370.12895571161334,1.210144496110912e-05,0.021671424639667435,0.021671424639667435,0.0002815347468029027,0.0021642433728567573,8.446772941538947,8.331295026835838e-07,2.5311034903830647,0.0005376281982177546,3.25232853668259e-07,1.0006051231088384,4396739.93,2230.602522528304,3316208.090027352,29588.10871958637,3286619.9813077655
0.03856860191926967,0.0002754854157246731,42349.446954607374,0.00026486297357974545,44047.88952687411,439.60212813102294,1.0625087333649431e-05,0.02079693453642229,0.02079693453642229,0.00027017419465220926,0.002245570720455778,7.821831871341408,1.0902906310421943e-06,2.00435361017663,0.000620537976034147,2.855495200249373e-07,1.0004602703476728,4394509.33,2104.684739239935,3454890.9914648654,35141.794122793974,3419749.197342071
0.03490616915362166,0.00026486297357974545,44047.88952687411,0.00025562005039073306,45640.609890212865,524.9035624184659,9.245351758305818e-06,0.020032356144833324,0.020032356144833324,0.0002602415119852393,0.0023252929578302744,7.284306658942324,1.4061439764537395e-06,1.6074585977591573,0.0007116099547472191,2.484656771239886e-07,1.0003492208865874,4392404.65,1997.2228226639274,3586101.2259593736,41960.79077973216,3544140.4351796415
0.031225896242003105,0.00025562005039073306,45640.609890212865,0.00024764035927768554,47111.28280555384,629.3161646522899,7.981965170876636e-06,0.01936949198297829,0.01936949198297829,0.0002516302048342093,0.0024020391038349523,6.825518325434261,1.781848823314614e-06,1.3089935705976183,0.000809210477462357,2.145078256195568e-07,1.0002651179949849,4390407.430000001,1906.0676305279485,3708276.021176822,50307.53420230405,3657968.486974518
0.027656993670514534,0.00024764035927768554,47111.28280555384,0.00024079359862437609,48450.85196055939,756.3235846898175,6.848987849106894e-06,0.018798851350201953,0.018798851350201953,0.0002442169789510308,0.00247466880070458,6.436312185353788,2.214182369819315e-06,1.0841930005181193,0.0009112448427443651,1.8405270573412497e-07,1.0002019998202247,4388501.359999999,1829.1083150121842,3820390.088857246,60460.507360104006,3759929.581497142
0.02431115941198399,0.00024079359862437609,48450.85196055939,0.0002349418325906065,49657.63172678369,909.2462055288869,5.853971561542496e-06,0.018310110320437518,0.018310110320437518,0.0002378677156074913,0.002542372925958307,6.107452409131566,2.695856524442814e-06,0.9140287770429433,0.0010154344756268497,1.5730553854219319e-07,1.0001549265141207,4386672.25,1764.3199167568964,3922003.621210275,72685.14166997922,3849318.479540296
0.021272590725214317,0.0002349418325906065,49657.63172678369,0.00022994626440423242,50736.44066463585,1090.7103602922252,4.99782144893179e-06,0.01789261800596718,0.01789261800596718,0.00023244404849741946,0.002604719802493508,5.829983930203057,3.2168157749732897e-06,0.7841625859508726,0.0011196292585678187,1.3428946737564693e-07,1.0001199482061383,4384907.93,1709.8070717464277,4013232.395777983,87191.38620176048,3926041.009576223
0.31022700236273826,,,,,,,,,,,,,,,,,,,,,
